id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
862199,Great location CBD 1BR home,4518874,Y.Y.,,Melbourne,-37.80544,144.96247,Entire home/apt,106,4,123,2020-01-22,1.33,2,0
865195,Self contained Garden View Studio,606393,Barbara,,Kingston,-37.99031,145.07744,Entire home/apt,76,3,73,2020-04-17,0.79,2,335
867464,Seddon (Milkbar)Apartment Melbourne,4542615,Darren & Bruce,,Maribyrnong,-37.80793,144.89823,Entire home/apt,90,2,254,2020-08-06,2.81,2,359
870859,Lovely Room,4590285,Yvonne,,Whitehorse,-37.84767,145.15171,Private room,55,1,1,2018-03-25,0.03,3,364
870879,LOVELY ROOM,4590285,Yvonne,,Whitehorse,-37.84848,145.15334,Private room,64,1,1,2019-03-17,0.06,3,365
872081,B&B in a Rain Forest by Olinda Village 4 rooms,4600409,Michael,,Yarra Ranges,-37.85548,145.36553,Private room,419,1,187,2020-02-15,2.05,4,87
875444,"*Perfectly Located Functional Apt, Steps Away from Albert Park*",4621990,Chris,,Port Phillip,-37.83552,144.96886,Entire home/apt,77,3,165,2020-07-20,1.80,2,151
875913,Richmond CITY EDGE COMFY 1BR+WIFI+AC,50121,The A2C Team,,Yarra,-37.82123,144.99422,Entire home/apt,89,3,78,2020-03-15,0.88,10,0
881242,Beautiful home - Melbourne,2262538,Emma,,Darebin,-37.77543,145.02261,Entire home/apt,140,10,14,2020-01-07,0.17,1,243
882704,Spacious double room. 15 min to CBD.,4625432,Ophelia,,Manningham,-37.77401,145.11021,Private room,66,1,29,2020-02-29,0.37,2,354
887320,Queen bed 10 Mins from Melb Airport,210716,Theresa,,Brimbank,-37.7199,144.85913,Private room,41,1,41,2020-06-28,0.48,2,365
887782,Lovely room,4590285,Yvonne,,Whitehorse,-37.84842,145.1534,Private room,65,1,2,2017-04-07,0.04,3,365
890726,St Kilda Beach Acland St Studio,2423998,Kristina,,Port Phillip,-37.86293,144.97299,Entire home/apt,81,3,215,2020-07-22,2.35,1,344
892787,"(4) 1bd apt, 3 min walk from MCG",1612516,Haydn,,Melbourne,-37.8141,144.98554,Entire home/apt,100,5,51,2020-03-26,0.58,5,262
895688,Comfortable home in quiet suburb,3418238,Carol,,Moonee Valley,-37.74165,144.89594,Private room,87,1,25,2019-03-23,0.28,1,365
900838,New York style Loft in Melbourne,4812182,Jo,,Yarra,-37.8232,144.99251,Entire home/apt,195,803,142,2017-07-30,1.57,1,127
905969,"Explore Fitzroy from Delightful, Light House",4848120,Katrina,,Yarra,-37.80358,144.98161,Entire home/apt,128,2,86,2020-03-12,1.06,4,294
911079,Leigh's Place,4910818,Leigh,,Stonnington,-37.84943,145.00026,Private room,85,1,18,2019-11-14,0.23,1,87
911167,Relaxing room on the Eastern side,4889343,Zoltan And Beata,,Knox,-37.93379,145.2414,Private room,45,1,108,2020-03-09,1.20,2,91
920179,Caretaker's Cottage,4944974,Mr Brett,,Yarra Ranges,-37.85131,145.36311,Entire home/apt,196,2,20,2020-07-03,0.23,7,363
921611,"Boutique Stylish Penthouse Apartment, Centre CBD Melbourne",3570625,Kim,,Melbourne,-37.81583,144.96628,Entire home/apt,206,3,137,2020-04-27,1.50,2,0
926682,CBD Studio + Heated Rooftop Pool (I),4986236,John,,Melbourne,-37.80903,144.96444,Entire home/apt,98,10,180,2020-03-21,2.19,3,91
930037,Villetta (Luxury Apartment) in heart of Carlton,5009174,Andrea,,Melbourne,-37.79585,144.96769,Entire home/apt,145,3,233,2020-03-09,2.58,1,364
933044,"Spacious, Bright Apartment in CBD",5029873,Jennifer,,Melbourne,-37.81455,144.96267,Entire home/apt,186,2,152,2020-01-24,1.84,2,141
938088,"(3) Stylish, East Melb 1bed apt",1612516,Haydn,,Melbourne,-37.8136,144.98673,Entire home/apt,100,5,29,2018-08-03,0.33,5,365
941483,Healesville Haven 2 brm 2 bathroom,5090386,Janine,,Yarra Ranges,-37.65658,145.52769,Entire home/apt,211,1,104,2020-07-11,1.43,1,362
944235,Bright Gertrude St Studio Apartment,1000796,William,,Yarra,-37.8042,144.9768,Entire home/apt,125,2,280,2020-03-15,3.08,3,361
948081,A cocoon in the heart of St Kilda,5140385,Lisa,,Port Phillip,-37.86402,144.98447,Private room,75,2,63,2020-06-14,0.70,2,364
952100,Fantastic Apt - Fabulous Northcote!,335130912,Ruth,,Darebin,-37.76733,144.99976,Entire home/apt,62,2,140,2020-07-06,1.57,41,179
954106,Carr's Cottage Ringwood North,5181787,Judy,,Maroondah,-37.79804,145.22272,Entire home/apt,75,7,162,2020-08-16,1.92,1,305
958631,Riverside Hideaway - Private bathroom + WiFi,5216487,Nic,,Yarra,-37.78453,145.01694,Private room,78,2,69,2020-03-04,0.97,3,365
960498,"Close to City,MCG,Rod Laver Arena, Parks,Gardens",5229572,Roy,,Melbourne,-37.8171,144.97784,Entire home/apt,249,2,23,2020-01-27,0.26,3,0
964490,Roof room,1944622,Nicholas,,Melbourne,-37.81594,144.96903,Entire home/apt,66,1,112,2020-03-14,1.24,3,0
964548,Melb PenthouseApart.(2BR+WIFI+CARP),3721646,Jen & Alex,,Port Phillip,-37.83618,144.9738,Entire home/apt,115,14,81,2018-03-04,0.89,41,365
964561,Faye and David B & B Berwick Victoria.,412402,Faye & David,,Casey,-38.02725,145.34488,Private room,80,1,2,2019-03-03,0.03,1,365
965135,"OCEAN VIEWS, LUXURY & LOCATION!!",4970975,Fiona,,Port Phillip,-37.83977,144.93164,Private room,140,1,5,2016-09-10,0.07,1,365
966901,**New refurb** Charismatic Cottage,932976,Jayne,,Boroondara,-37.80672,145.03593,Entire home/apt,158,2,73,2020-06-21,0.81,2,63
971698,Garden Oasis on Gertrude Street,1000796,William,,Yarra,-37.80618,144.97631,Entire home/apt,145,1,30,2020-03-06,0.33,3,162
978562,Best West of Melbourne WiFi & Spa 3,1533260,Ryan,,Brimbank,-37.78374,144.75728,Private room,45,1,132,2020-03-29,1.55,10,0
980716,Small Home in a bush setting,5370551,Lyn,,Nillumbik,-37.67788,145.16531,Private room,55,1,55,2020-02-13,0.61,1,359
982452,GRAND PRIX PERFECT,5382488,Will,,Port Phillip,-37.85376,144.96211,Entire home/apt,1025,4,0,,,1,365
982577,Stylish Studio Apartment in Toorak,3705064,Ardhene,,Stonnington,-37.84299,145.00974,Entire home/apt,70,7,44,2019-11-29,0.52,1,364
984021,"(2) Stylish, East Melb 1bed apt",1612516,Haydn,,Melbourne,-37.8136,144.98676,Entire home/apt,100,5,29,2020-07-17,0.36,5,365
985656,Amazing Malvern,1038237,Ian,,Glen Eira,-37.86894,145.02799,Private room,51,3,18,2020-03-08,0.23,2,201
986403,beach boulevard city skyline,3004635,Dorothy,,Port Phillip,-37.85683,144.96707,Private room,95,2,127,2020-03-23,1.43,1,268
990795,19th Century Terrace with Ensuites,5441565,IanJ,,Melbourne,-37.80148,144.96877,Private room,110,3,22,2020-02-24,0.26,1,365
993103,"Edwardian B&B ensuite,5star! Zone 1",1706376,Suzanne,,Glen Eira,-37.88865,145.06716,Private room,68,2,29,2020-02-02,0.36,1,364
995402,A whole Apt in heart of St Kilda,5140385,Lisa,,Port Phillip,-37.86402,144.98447,Entire home/apt,160,2,60,2020-07-02,0.71,2,293
997517,Kanturk Country Retreat hideaway,5247469,Sally (And Gary),,Frankston,-38.18977,145.2091,Private room,1600,2,18,2019-04-21,0.22,4,363
999115,Melbourne Funky Flinders Lane ❤️of the CBD,5491747,Karen,,Melbourne,-37.81621,144.96349,Entire home/apt,129,28,140,2020-01-29,1.55,1,10
999305,"Stroll to Monash Uni, Clayton. Melb",5492859,Henry,,Monash,-37.91952,145.13111,Private room,42,2,5,2018-09-17,0.06,6,333
1002094,Heart of the CBD,1764883,Jacqui And David,,Melbourne,-37.81059,144.97182,Entire home/apt,173,4,108,2020-03-15,1.23,1,323
1004260,Apartment in Fitzroy Melbourne,5523791,Jonathan,,Yarra,-37.80113,144.97726,Entire home/apt,100,1,1,2017-12-22,0.03,1,0
1009526,Central South Yarra Comfy Apartment,5553732,Peter And Pam,,Stonnington,-37.8396,145.00007,Private room,80,2,42,2017-10-22,0.51,1,358
1009764,Melbourne City 1 Bedroom Apartment,5555223,Teresa,,Melbourne,-37.82137,144.95354,Entire home/apt,120,14,0,,,11,88
1012462,Colourful Art Deco Apartment with Street Views,5570306,Kirstin,,Melbourne,-37.81874,144.96219,Entire home/apt,225,14,9,2020-02-02,0.10,3,0
1019243,Bedroom with Ensuite at Ivanhoe,1635845,Susanne,,Banyule,-37.7799,145.04243,Private room,75,1,42,2019-11-07,0.56,1,365
1019387,2 BR  SELF CONT. MODERN APARTMENT,5309946,Jill & Graeme,,Boroondara,-37.85632,145.07137,Entire home/apt,110,3,67,2020-02-05,0.79,2,201
1040236,TRENDY MODERN 2 BR APARTMENT,5309946,Jill & Graeme,,Boroondara,-37.85632,145.07137,Entire home/apt,110,3,27,2019-12-30,0.31,2,210
1054730,Summer Brighton Cottage 20min stroll to beach,5808523,Sally,,Bayside,-37.91824,144.99881,Private room,65,7,10,2020-02-28,0.14,1,364
1057401,Modern Bayside Studio Apartment,5824112,Fiona,,Kingston,-37.99592,145.0959,Entire home/apt,75,7,48,2020-07-18,0.56,1,358
1061196,Beautiful Fitzroy Getaway,1701103,Joanne,,Yarra,-37.7991,144.98199,Entire home/apt,250,2,65,2020-04-04,0.74,2,180
1061439,Queen room w/private shower 10minsCBD tram@door,5843865,Dianne,,Melbourne,-37.79905,144.94536,Private room,72,4,65,2020-03-03,0.73,2,365
1064493,Stylish St Kilda Studio (Brand New),2708837,Jack,,Port Phillip,-37.86935,144.97962,Entire home/apt,99,1,173,2017-05-30,1.96,1,0
1064503,Room with priva L shaped courtayrd,2027601,Bill,,Stonnington,-37.88427,145.06139,Private room,25,14,28,2020-02-11,0.32,10,365
1067281,Highett House Beaubay Pet & Child,5869866,Claire  - Beau Bay Houses Owner/Ope,,Kingston,-37.95697,145.0561,Entire home/apt,279,10,3,2019-10-02,0.07,4,219
1077126,Private room in Melbourne Northeast,5927414,Armita,,Banyule,-37.70789,145.10227,Private room,35,1,45,2020-03-08,0.68,1,355
1077193,"Honey Apt 2 – 2BR, 3 REAL BEDS – City Centre",5570306,Kirstin,,Melbourne,-37.8187,144.96296,Entire home/apt,205,14,17,2019-06-10,0.21,3,103
1077907,Single room for female travellers,846710,Em,,Maribyrnong,-37.79493,144.88661,Private room,40,3,22,2017-02-25,0.39,1,0
1080758,Extraordinary 2B /2B- Awesome Location,5944678,Marc,,Port Phillip,-37.86725,144.9776,Entire home/apt,180,25,32,2017-07-28,0.37,1,363
1084381,Private room in South Yarra,5962564,Heather,,Stonnington,-37.84082,144.99633,Private room,60,1,0,,,1,365
1088321,"1 or 2 Bedrooms with Bathrooms, Kitchen, free WiFi",1214242,Mal,,Moreland,-37.71037,144.95232,Entire home/apt,99,3,4,2017-03-19,0.05,8,293
1091282,Melbourne City Warehouse Loft,2586919,Jacquie,,Melbourne,-37.81905,144.96012,Entire home/apt,250,2,105,2018-08-12,1.19,1,84
1093015,Bright apartment in vibrant Fitzroy,457638,Kate And Has,,Yarra,-37.80579,144.97822,Entire home/apt,80,1,472,2020-05-22,5.36,1,326
1098759,Glenmore Homestyle Accommodation,1771763,Katie,,Whitehorse,-37.83978,145.1774,Entire home/apt,90,2,115,2020-03-17,1.32,1,264
1107707,Beaumaris House private pool & Pet friendly,5869866,Claire  - Beau Bay Houses Owner/Ope,,Bayside,-37.97205,145.04811,Entire home/apt,306,14,6,2020-01-10,0.11,4,53
1117938,Elegant Apartment in Quiet Street,3751541,Alice,,Melbourne,-37.8139,144.988,Entire home/apt,100,7,10,2019-12-30,0.15,1,365
1119307,B&B in a Rain Forest by Olinda Village 3 rooms,4600409,Michael,,Yarra Ranges,-37.85338,145.36355,Private room,314,1,73,2020-06-03,0.82,4,88
1119442,Sophisticated boutique apartment in Collingwood,6140418,Sebastian,,Yarra,-37.80298,144.98675,Entire home/apt,235,3,0,,,1,0
1125294,Modern 1br place in prime location,4719593,Tibor,,Yarra,-37.82207,145.00527,Entire home/apt,75,2,55,2019-09-15,0.63,1,0
1127751,Adorable Chalet Tucked Away in Bohemian St Kilda,2864113,Vicki,,Port Phillip,-37.86624,144.98286,Entire home/apt,99,1,362,2020-08-07,4.20,1,191
1135875,Southbank with Breathtaking Views,1374226,Mark & Mike,,Melbourne,-37.82441,144.96633,Private room,95,2,234,2020-03-22,2.66,1,201
1137049,"Architectural Home, Pool Oasis/ Steps from Trendy Chapel St.",2624960,Karen,,Port Phillip,-37.85662,144.98615,Entire home/apt,269,1,186,2020-08-04,2.27,7,298
1138262,Paradise in the Heart of St Kilda,6243990,Sue,,Port Phillip,-37.86115,144.97801,Entire home/apt,500,3,14,2016-12-11,0.17,1,364
1139168,St Kilda oasis -  Fab retro - close to it all!,474555,Rod,,Port Phillip,-37.87103,144.98824,Entire home/apt,154,10,72,2019-07-23,0.82,1,78
1145231,Sunny spacious Northcote home.,6279514,Sian,,Darebin,-37.78107,145.00732,Entire home/apt,80,7,7,2018-07-27,0.08,1,201
1156949,"Relaxing villa, close to town.",6339747,Serena,,Glen Eira,-37.90267,145.04262,Private room,70,1,35,2020-02-28,0.41,1,364
1160278,Luxury Warehouse St Kilda w Rooftop,6358396,Melanie,,Port Phillip,-37.86601,144.98716,Entire home/apt,195,20,1,2016-04-01,0.02,1,362
1160839,Studio Apartment in Healesville,6359961,Lianne & Paul,,Yarra Ranges,-37.64839,145.53486,Entire home/apt,177,2,36,2020-06-30,0.69,1,351
1175222,Central Haven - entire apartment!,6432048,Sarah,,Melbourne,-37.80075,144.96406,Entire home/apt,105,10,10,2016-01-25,0.12,1,0
1178955,Inner City 2 bedroom house,6449305,Andrew,,Glen Eira,-37.88306,145.01451,Entire home/apt,175,5,6,2014-04-21,0.07,1,173
1181117,Fabulous 4 bedroom home in Melbourne,4517777,John Paul,,Port Phillip,-37.87566,144.99568,Entire home/apt,350,7,0,,,1,363
1184360,Melbourne rental - full of charm,6477719,Tom Worsnop,,Moonee Valley,-37.78167,144.93568,Entire home/apt,95,14,29,2019-11-19,0.35,1,0
1187940,BAYSIDE COTTAGE at Labyrinth Lane,6496014,Tina,,Glen Eira,-37.89723,145.00815,Entire home/apt,120,2,45,2018-11-07,0.55,1,250
1192689,St Kilda Beach 4 Bedrm Modern Home,3117312,Eva,,Port Phillip,-37.86547,144.97732,Entire home/apt,290,4,111,2020-03-13,1.29,1,341
1196898,"THE LITTLE WHITE HOUSE - Luxury in Emerald, VIC.",6140372,Regina,,Cardinia,-37.93189,145.43971,Entire home/apt,288,1,84,2020-08-03,5.02,1,284
1201338,South Melbourne Gem VictorianTerrace Emerald Hill,1300320,Christopher,,Port Phillip,-37.83392,144.95889,Entire home/apt,363,2,131,2020-02-29,1.97,2,335
1214103,Royal Stays 2Bdr/2Bath Apt - City views (RS907),4170460,Royal Stays,,Melbourne,-37.81474,144.94756,Entire home/apt,135,30,18,2019-10-06,0.21,37,341
1233439,BOUTIQUE STAYS – Roxys Place,760849,Boutique Stays Accommodation Group,,Stonnington,-37.84707,144.98576,Entire home/apt,534,3,7,2020-03-25,0.11,72,365
1233474,Sandringham Beach House opp beach,10260164,Fiona,,Bayside,-37.94997,145.00275,Entire home/apt,995,7,0,,,2,58
1233581,Sandringham Beach Apartment,10260164,Fiona,,Bayside,-37.95015,145.00131,Entire home/apt,99,14,1,2018-06-24,0.04,2,102
1233605,★FUNKY DESIGNER APT★ Balcony | City Views | 1BD,558987,Leyla,,Melbourne,-37.81598,144.96075,Entire home/apt,64,1,182,2020-06-05,2.11,1,313
1234561,Great people and awesome location,6731712,Shannon,,Port Phillip,-37.85872,144.99102,Private room,39,2,23,2018-07-13,0.38,1,0
1237261,Sunny Art Deco Apartment wifi,6610760,Bronwyn,,Stonnington,-37.83278,144.98953,Entire home/apt,95,2,126,2020-06-30,1.45,1,337
1253219,Seddon/Yarraville: stay in our lovely period home,4542615,Darren & Bruce,,Maribyrnong,-37.80777,144.89751,Entire home/apt,85,14,3,2017-06-30,0.05,2,1
1260741,Country Style 2 bedroom House - Off Street Parking,6866740,Katie,,Glen Eira,-37.89702,145.00617,Entire home/apt,182,3,15,2020-01-25,0.24,2,269
1266244,"StayCentral Cityside - 2 Br, 2 Ba, Casino pool gym",4177728,Chris From StayCentral,,Melbourne,-37.82521,144.9533,Entire home/apt,258,3,14,2019-10-07,0.16,27,346
1271310,Stunning Victorian 1 Brm Apartment,6919472,Jonathan,,Port Phillip,-37.85876,144.98599,Entire home/apt,100,2,22,2020-01-18,0.42,1,292
1273572,"Modern, bright 3BR townhouse",6918788,Polly & Daniel,,Moreland,-37.76916,144.97942,Entire home/apt,250,1,17,2015-09-06,0.23,2,201
1273635,Private double room in Melbourne,6692322,Barry,,Manningham,-37.78438,145.16477,Private room,106,1,1,2019-06-18,0.07,1,180
1273768,Fortnightly  or Monthly Rental close to CBD,6933179,Alex,,Yarra,-37.80698,144.98031,Entire home/apt,86,14,39,2020-02-14,0.45,1,357
1285174,Stylish Self Contained Bunkhouse,6992397,Leanne,,Yarra Ranges,-37.88091,145.51647,Entire home/apt,220,1,45,2019-12-31,0.57,3,359
1289142,Apartment with kitchen facilities,6992397,Leanne,,Yarra Ranges,-37.88058,145.51493,Private room,120,1,10,2018-12-29,0.13,3,357
1297829,Terrace house city fringe Melbourne,50884001,Daniel,,Melbourne,-37.80581,144.95187,Private room,89,4,18,2020-03-20,0.21,1,363
1302086,Melbourne~St Kilda side~BIG HOUSE 4 RENT~4bed2bath,2682415,Nina,,Glen Eira,-37.87084,145.01953,Entire home/apt,219,3,133,2020-04-18,1.54,2,365
1309634,The Little House on the Hill,7118998,Owen,,Yarra Ranges,-37.70204,145.53142,Entire home/apt,181,1,78,2020-06-29,0.91,1,359
1314080,Funky Fitzroy North apartment,7140977,Abby,,Yarra,-37.78777,144.97996,Entire home/apt,123,2,28,2020-07-04,0.57,1,43
1320949,"Artistic, room in West Footscray",6689746,ChuPing,,Maribyrnong,-37.79919,144.87765,Private room,45,3,30,2020-07-14,0.82,1,0
1321215,Stone's Throw Cottage B&B Belgrave,717024,Margaret,,Yarra Ranges,-37.90741,145.34919,Entire home/apt,190,1,15,2019-12-22,0.21,2,1
1321782,Twin Guest Room Ensuited,569413,Dina,,Port Phillip,-37.83631,144.96462,Hotel room,70,5,17,2020-01-01,0.33,24,89
1328207,inner city 1br with car space,7208325,Jenny,,Moreland,-37.7782,144.9674,Entire home/apt,120,3,141,2020-03-09,1.64,1,72
1344172,Elwood Beach/ City Fabulous Location - HOT PRICE!,5136856,Melissa,,Port Phillip,-37.87958,144.9846,Private room,85,4,1,2017-12-01,0.03,4,363
1344239,Warrandyte Private Room & Entrance,7291671,Maria,,Nillumbik,-37.72109,145.20316,Private room,60,2,41,2020-01-19,0.52,1,358
1349937,SouthYarra SkyHigh(2br+WIFI+CARP),3721646,Jen & Alex,,Stonnington,-37.83699,144.99735,Entire home/apt,115,14,54,2020-01-01,0.63,41,365
1352955,PARK SIDE PAD direct access to outside and porch,3377890,Bernadette,,Melbourne,-37.80656,144.96865,Entire home/apt,70,28,8,2019-05-25,0.09,2,212
1357009,SUN-FILLED WAREHOUSE APARTMENT,5273417,Anthony,,Stonnington,-37.84907,144.99144,Entire home/apt,167,5,98,2017-12-05,1.16,1,341
1357290,"2 Bedroom 3 Level Home, Abundant Light Space. Wifi",814722,Shanti,,Port Phillip,-37.86455,144.9956,Entire home/apt,160,7,82,2020-01-28,0.95,1,252
1360263,Japanese Slipper B&B Midori Suite,7383811,Susie,,Yarra Ranges,-37.91997,145.33043,Entire home/apt,200,1,79,2020-07-05,1.44,2,179
1361245,Main bedroom available over the summer period!,203738,Adam,,Stonnington,-37.85617,145.04205,Private room,40,2,0,,,1,0
1361329,SouthYarra RTop(WIFI+CarP+2br2bath),3721646,Jen & Alex,,Stonnington,-37.83958,144.99365,Entire home/apt,115,14,56,2018-12-25,0.65,41,320
1378588,Elwood townhouse,5136856,Melissa,,Port Phillip,-37.88278,144.98352,Private room,230,1,1,2018-03-28,0.03,4,365
1378758,Private Bedroom in a 2br house in St Kilda,7468649,Carolina,,Port Phillip,-37.86219,144.98892,Private room,79,1,6,2020-01-28,0.14,1,364
1393371,Brighton Bayside Studio,7532185,Marilyn,,Bayside,-37.89895,144.98607,Private room,75,4,56,2020-03-09,0.67,1,340
1394156,"Baringa Villa ""a touch of Tuscany""",7535114,Carmel,,Maroondah,-37.7751,145.28311,Entire home/apt,233,2,11,2020-05-27,0.17,1,349
1405749,"Modern 1BR City Apartment WiFi, pool, gym, parking",5412740,Aida,,Port Phillip,-37.84972,144.9798,Entire home/apt,100,20,58,2020-04-30,0.69,1,323
1412320,Studio at VALLEY FARM VINEYARD!,7613976,Greg And Louise,,Yarra Ranges,-37.63358,145.51155,Entire home/apt,169,2,43,2020-07-11,0.59,3,278
1412818,ESCAPE ON VINEYARD!,7613976,Greg And Louise,,Yarra Ranges,-37.63367,145.51249,Entire home/apt,183,2,53,2020-07-09,0.66,3,336
1414187,GETAWAY ON VINEYARD!,7613976,Greg And Louise,,Yarra Ranges,-37.63318,145.51237,Entire home/apt,199,2,84,2020-06-21,1.12,3,174
1417716,"Amongst the Poets, central Elwood.",7638031,Marcus,,Port Phillip,-37.87468,144.98824,Entire home/apt,59,2,135,2020-02-14,1.62,3,115
1434853,In the heart of Melbourne,6685443,Linda,,Melbourne,-37.81055,144.97032,Entire home/apt,180,2,9,2016-02-09,0.16,1,0
1447595,"Large Private Rooftop Terrace, CBD, Work from home",7770263,Coco,,Melbourne,-37.81356,144.96155,Entire home/apt,169,1,244,2020-06-07,2.86,1,181
1453575,Mawarra Manor - Heritage listed mansion and garden,2558288,Alan,,Yarra Ranges,-37.88353,145.36279,Entire home/apt,721,2,17,2020-03-08,0.36,3,359
1463034,Executive apartment prime location,2960844,Thomas,,Port Phillip,-37.83635,144.97502,Entire home/apt,400,2,0,,,1,365
1467803,Spacious Private room 1/45,2027601,Bill,,Stonnington,-37.88427,145.06139,Private room,27,14,41,2020-04-30,0.49,10,349
1483791,Beautiful Spacious Top Floor 2BR. Sunsets included,251039,Ash,,Port Phillip,-37.86555,144.99622,Entire home/apt,245,5,33,2020-03-13,0.40,1,326
1494540,Beautiful 'Paris End' CBD Apartment,7729799,Greg,,Melbourne,-37.80964,144.97295,Entire home/apt,143,3,222,2020-03-17,2.65,1,0
1497122,"Collins St, Melbourne",7251621,Rob,,Melbourne,-37.81783,144.96096,Entire home/apt,120,2,342,2020-06-13,4.17,1,363
1500207,Fabulous area 2 minute walk to Beach +breakfast,8017099,Rachel,,Kingston,-37.99913,145.0777,Private room,60,3,72,2020-03-07,0.88,1,80
